kind,term,n_mentions,n_projects,pct_projects
tool,Suno,6,6,0.38338658146964855
term,act,6,6,0.38338658146964855
term,activities,6,6,0.38338658146964855
term,adapts,6,6,0.38338658146964855
term,adhering,6,6,0.38338658146964855
term,aids,6,6,0.38338658146964855
term,altered,6,6,0.38338658146964855
term,among,6,6,0.38338658146964855
term,appear,6,6,0.38338658146964855
term,appreciate,6,6,0.38338658146964855
term,approval,6,6,0.38338658146964855
term,authored,6,6,0.38338658146964855
term,behaviors,6,6,0.38338658146964855
term,cinematic,6,6,0.38338658146964855
term,combine,6,6,0.38338658146964855
term,considered,6,6,0.38338658146964855
term,contribute,6,6,0.38338658146964855
term,convey,6,6,0.38338658146964855
term,corrected,6,6,0.38338658146964855
term,demo,6,6,0.38338658146964855
term,demonstrate,6,6,0.38338658146964855
term,directions,6,6,0.38338658146964855
term,distinct,6,6,0.38338658146964855
term,documentary,6,6,0.38338658146964855
term,effortlessly,6,6,0.38338658146964855
term,evaluate,6,6,0.38338658146964855
term,exist,6,6,0.38338658146964855
term,experienced,6,6,0.38338658146964855
term,faqs,6,6,0.38338658146964855
term,finishing,6,6,0.38338658146964855
term,fixed,6,6,0.38338658146964855
term,flow,6,6,0.38338658146964855
term,followed,6,6,0.38338658146964855
term,gen,6,6,0.38338658146964855
term,handled,6,6,0.38338658146964855
term,hybrid,6,6,0.38338658146964855
term,infringement,6,6,0.38338658146964855
term,instantly,6,6,0.38338658146964855
term,intend,6,6,0.38338658146964855
term,intention,6,6,0.38338658146964855
term,interest,6,6,0.38338658146964855
term,intuitive,6,6,0.38338658146964855
term,iteration,6,6,0.38338658146964855
term,launch,6,6,0.38338658146964855
term,leonardai,6,6,0.38338658146964855
term,let,6,6,0.38338658146964855
term,leveraged,6,6,0.38338658146964855
term,little,6,6,0.38338658146964855
term,locations,6,6,0.38338658146964855
term,managed,6,6,0.38338658146964855
term,met,6,6,0.38338658146964855
term,metrics,6,6,0.38338658146964855
term,mimic,6,6,0.38338658146964855
term,mine,6,6,0.38338658146964855
term,name,6,6,0.38338658146964855
term,non,6,6,0.38338658146964855
term,objects,6,6,0.38338658146964855
term,old,6,6,0.38338658146964855
term,operation,6,6,0.38338658146964855
term,opportunities,6,6,0.38338658146964855
term,outcomes,6,6,0.38338658146964855
term,paint,6,6,0.38338658146964855
term,paths,6,6,0.38338658146964855
term,pattern,6,6,0.38338658146964855
term,phases,6,6,0.38338658146964855
term,played,6,6,0.38338658146964855
term,posters,6,6,0.38338658146964855
term,powerful,6,6,0.38338658146964855
term,precision,6,6,0.38338658146964855
term,proactive,6,6,0.38338658146964855
term,publication,6,6,0.38338658146964855
term,range,6,6,0.38338658146964855
term,recorded,6,6,0.38338658146964855
term,relies,6,6,0.38338658146964855
term,removing,6,6,0.38338658146964855
term,replaced,6,6,0.38338658146964855
term,replicated,6,6,0.38338658146964855
term,resonates,6,6,0.38338658146964855
term,running,6,6,0.38338658146964855
term,securely,6,6,0.38338658146964855
term,seo,6,6,0.38338658146964855
term,sequences,6,6,0.38338658146964855
term,sheet,6,6,0.38338658146964855
term,spirit,6,6,0.38338658146964855
term,states,6,6,0.38338658146964855
term,stay,6,6,0.38338658146964855
term,studios,6,6,0.38338658146964855
term,suit,6,6,0.38338658146964855
term,supported,6,6,0.38338658146964855
term,tangible,6,6,0.38338658146964855
term,teaser,6,6,0.38338658146964855
term,term,6,6,0.38338658146964855
term,times,6,6,0.38338658146964855
term,tokens,6,6,0.38338658146964855
term,transform,6,6,0.38338658146964855
term,transitions,6,6,0.38338658146964855
term,translated,6,6,0.38338658146964855
term,transparently,6,6,0.38338658146964855
term,unless,6,6,0.38338658146964855
term,upscaling,6,6,0.38338658146964855
term,user-friendly,6,6,0.38338658146964855
term,vast,6,6,0.38338658146964855
term,violate,6,6,0.38338658146964855
term,visions,6,6,0.38338658146964855
term,waste,6,6,0.38338658146964855
term,news,18,5,0.3194888178913738
term,meal,16,5,0.3194888178913738
term,fitness,15,5,0.3194888178913738
term,journal,15,5,0.3194888178913738
term,pour,15,5,0.3194888178913738
term,matching,11,5,0.3194888178913738
term,dream,10,5,0.3194888178913738
term,plain,10,5,0.3194888178913738
tool,DeepSeek,9,5,0.3194888178913738
term,fantasy,9,5,0.3194888178913738
term,list,9,5,0.3194888178913738
term,sin,9,5,0.3194888178913738
term,une,9,5,0.3194888178913738
term,als,8,5,0.3194888178913738
term,instructors,8,5,0.3194888178913738
term,item,8,5,0.3194888178913738
term,letters,8,5,0.3194888178913738
term,mode,8,5,0.3194888178913738
term,nlp,8,5,0.3194888178913738
term,philosophical,8,5,0.3194888178913738
term,retrieval,8,5,0.3194888178913738
term,songs,8,5,0.3194888178913738
term,sont,8,5,0.3194888178913738
term,stickers,8,5,0.3194888178913738
term,uso,8,5,0.3194888178913738
term,afin,7,5,0.3194888178913738
term,ai-enhanced,7,5,0.3194888178913738
term,analytical,7,5,0.3194888178913738
term,become,7,5,0.3194888178913738
term,como,7,5,0.3194888178913738
term,concise,7,5,0.3194888178913738
term,das,7,5,0.3194888178913738
term,est,7,5,0.3194888178913738
term,felt,7,5,0.3194888178913738
term,frames,7,5,0.3194888178913738
term,home,7,5,0.3194888178913738
term,lessons,7,5,0.3194888178913738
term,memories,7,5,0.3194888178913738
term,offline,7,5,0.3194888178913738
term,organizing,7,5,0.3194888178913738
term,pipeline,7,5,0.3194888178913738
term,projet,7,5,0.3194888178913738
term,proyecto,7,5,0.3194888178913738
term,relevance,7,5,0.3194888178913738
term,sind,7,5,0.3194888178913738
term,strategies,7,5,0.3194888178913738
term,symbols,7,5,0.3194888178913738
term,typography,7,5,0.3194888178913738
term,updates,7,5,0.3194888178913738
term,actually,6,5,0.3194888178913738
term,area,6,5,0.3194888178913738
term,ask,6,5,0.3194888178913738
term,automate,6,5,0.3194888178913738
term,automating,6,5,0.3194888178913738
term,bei,6,5,0.3194888178913738
term,came,6,5,0.3194888178913738
term,che,6,5,0.3194888178913738
term,colors,6,5,0.3194888178913738
term,consentimiento,6,5,0.3194888178913738
term,conversation,6,5,0.3194888178913738
term,copied,6,5,0.3194888178913738
term,copying,6,5,0.3194888178913738
term,empowers,6,5,0.3194888178913738
term,enthusiasts,6,5,0.3194888178913738
term,expert,6,5,0.3194888178913738
term,express,6,5,0.3194888178913738
term,faq,6,5,0.3194888178913738
term,fictional,6,5,0.3194888178913738
term,figure,6,5,0.3194888178913738
term,finally,6,5,0.3194888178913738
term,forms,6,5,0.3194888178913738
term,founder,6,5,0.3194888178913738
term,fundamental,6,5,0.3194888178913738
term,gave,6,5,0.3194888178913738
term,generadas,6,5,0.3194888178913738
term,growth,6,5,0.3194888178913738
term,intervention,6,5,0.3194888178913738
term,legacy,6,5,0.3194888178913738
term,libraries,6,5,0.3194888178913738
term,matters,6,5,0.3194888178913738
term,meshes,6,5,0.3194888178913738
term,multilingual,6,5,0.3194888178913738
term,overview,6,5,0.3194888178913738
term,parents,6,5,0.3194888178913738
term,perform,6,5,0.3194888178913738
term,placeholder,6,5,0.3194888178913738
term,removal,6,5,0.3194888178913738
term,scientific,6,5,0.3194888178913738
term,showing,6,5,0.3194888178913738
term,started,6,5,0.3194888178913738
term,storyline,6,5,0.3194888178913738
term,thought,6,5,0.3194888178913738
term,thumbnail,6,5,0.3194888178913738
term,transition,6,5,0.3194888178913738
term,try,6,5,0.3194888178913738
term,tts,6,5,0.3194888178913738
term,unlock,6,5,0.3194888178913738
term,utilis,6,5,0.3194888178913738
term,wanted,6,5,0.3194888178913738
term,websites,6,5,0.3194888178913738
term,zine,6,5,0.3194888178913738
term,absolutely,5,5,0.3194888178913738
term,accessibility,5,5,0.3194888178913738
term,accordingly,5,5,0.3194888178913738
term,acts,5,5,0.3194888178913738
term,adapted,5,5,0.3194888178913738
term,adheres,5,5,0.3194888178913738
term,adjusting,5,5,0.3194888178913738
term,aiding,5,5,0.3194888178913738
term,algunos,5,5,0.3194888178913738
term,analyse,5,5,0.3194888178913738
term,animate,5,5,0.3194888178913738
term,answering,5,5,0.3194888178913738
term,apart,5,5,0.3194888178913738
term,appropriately,5,5,0.3194888178913738
term,audiences,5,5,0.3194888178913738
term,auf,5,5,0.3194888178913738
term,augmented,5,5,0.3194888178913738
term,autonomously,5,5,0.3194888178913738
term,avoiding,5,5,0.3194888178913738
term,banner,5,5,0.3194888178913738
term,beauty,5,5,0.3194888178913738
term,begin,5,5,0.3194888178913738
term,brain,5,5,0.3194888178913738
term,calculations,5,5,0.3194888178913738
term,camera,5,5,0.3194888178913738
term,carried,5,5,0.3194888178913738
term,chosen,5,5,0.3194888178913738
term,close,5,5,0.3194888178913738
term,collaborating,5,5,0.3194888178913738
term,colored,5,5,0.3194888178913738
term,combines,5,5,0.3194888178913738
term,coming,5,5,0.3194888178913738
term,comprehensive,5,5,0.3194888178913738
term,conceptualize,5,5,0.3194888178913738
term,concerns,5,5,0.3194888178913738
term,conducted,5,5,0.3194888178913738
term,connections,5,5,0.3194888178913738
term,connects,5,5,0.3194888178913738
term,consented,5,5,0.3194888178913738
term,consents,5,5,0.3194888178913738
term,constantly,5,5,0.3194888178913738
term,consumption,5,5,0.3194888178913738
term,copyright-free,5,5,0.3194888178913738
term,copyrights,5,5,0.3194888178913738
term,countless,5,5,0.3194888178913738
term,creature,5,5,0.3194888178913738
term,cultural,5,5,0.3194888178913738
term,dark,5,5,0.3194888178913738
term,dataset,5,5,0.3194888178913738
term,demonstrations,5,5,0.3194888178913738
term,derechos,5,5,0.3194888178913738
term,detailing,5,5,0.3194888178913738
term,determined,5,5,0.3194888178913738
term,devices,5,5,0.3194888178913738
term,difficulty,5,5,0.3194888178913738
term,durch,5,5,0.3194888178913738
term,elevate,5,5,0.3194888178913738
term,emotionally,5,5,0.3194888178913738
term,emphasize,5,5,0.3194888178913738
term,encourage,5,5,0.3194888178913738
term,enough,5,5,0.3194888178913738
term,enriching,5,5,0.3194888178913738
term,established,5,5,0.3194888178913738
term,este,5,5,0.3194888178913738
term,evolve,5,5,0.3194888178913738
term,exact,5,5,0.3194888178913738
term,experimentation,5,5,0.3194888178913738
term,expressive,5,5,0.3194888178913738
term,fields,5,5,0.3194888178913738
term,force,5,5,0.3194888178913738
term,forward,5,5,0.3194888178913738
term,fund,5,5,0.3194888178913738
term,gifs,5,5,0.3194888178913738
term,gives,5,5,0.3194888178913738
term,giving,5,5,0.3194888178913738
term,good,5,5,0.3194888178913738
term,granted,5,5,0.3194888178913738
term,greater,5,5,0.3194888178913738
term,hand-sculpted,5,5,0.3194888178913738
term,harnessing,5,5,0.3194888178913738
term,human-designed,5,5,0.3194888178913738
term,identified,5,5,0.3194888178913738
term,identifies,5,5,0.3194888178913738
term,image-generation,5,5,0.3194888178913738
term,imagination,5,5,0.3194888178913738
term,immediately,5,5,0.3194888178913738
term,implementing,5,5,0.3194888178913738
term,inappropriate,5,5,0.3194888178913738
term,instant,5,5,0.3194888178913738
term,interested,5,5,0.3194888178913738
term,internally,5,5,0.3194888178913738
term,interpret,5,5,0.3194888178913738
term,intricate,5,5,0.3194888178913738
term,involvement,5,5,0.3194888178913738
term,iterations,5,5,0.3194888178913738
term,landscape,5,5,0.3194888178913738
term,learns,5,5,0.3194888178913738
term,limitations,5,5,0.3194888178913738
term,link,5,5,0.3194888178913738
term,man,5,5,0.3194888178913738
term,matter,5,5,0.3194888178913738
term,mechanisms,5,5,0.3194888178913738
term,metadata,5,5,0.3194888178913738
term,miniature,5,5,0.3194888178913738
term,mock,5,5,0.3194888178913738
term,moment,5,5,0.3194888178913738
term,monitor,5,5,0.3194888178913738
term,move,5,5,0.3194888178913738
term,must,5,5,0.3194888178913738
term,obtaining,5,5,0.3194888178913738
term,onboarding,5,5,0.3194888178913738
term,ones,5,5,0.3194888178913738
term,onto,5,5,0.3194888178913738
term,openly,5,5,0.3194888178913738
term,operations,5,5,0.3194888178913738
term,outlining,5,5,0.3194888178913738
term,pencil,5,5,0.3194888178913738
term,perfectly,5,5,0.3194888178913738
term,phone,5,5,0.3194888178913738
term,playing,5,5,0.3194888178913738
term,potentially,5,5,0.3194888178913738
term,proof,5,5,0.3194888178913738
term,rates,5,5,0.3194888178913738
term,ready-to-play,5,5,0.3194888178913738
term,recognize,5,5,0.3194888178913738
term,redrawn,5,5,0.3194888178913738
term,refinements,5,5,0.3194888178913738
term,released,5,5,0.3194888178913738
term,request,5,5,0.3194888178913738
term,restrictions,5,5,0.3194888178913738
term,reuse,5,5,0.3194888178913738
term,revisions,5,5,0.3194888178913738
term,robust,5,5,0.3194888178913738
term,say,5,5,0.3194888178913738
term,scan,5,5,0.3194888178913738
term,schedules,5,5,0.3194888178913738
term,scope,5,5,0.3194888178913738
term,screen,5,5,0.3194888178913738
term,seamlessly,5,5,0.3194888178913738
term,second,5,5,0.3194888178913738
term,serving,5,5,0.3194888178913738
term,setup,5,5,0.3194888178913738
term,slightly,5,5,0.3194888178913738
term,son,5,5,0.3194888178913738
term,spatial,5,5,0.3194888178913738
term,spot,5,5,0.3194888178913738
term,static,5,5,0.3194888178913738
term,studies,5,5,0.3194888178913738
term,subsequently,5,5,0.3194888178913738
term,supplementary,5,5,0.3194888178913738
term,surrounding,5,5,0.3194888178913738
term,sustainable,5,5,0.3194888178913738
term,task,5,5,0.3194888178913738
term,thereby,5,5,0.3194888178913738
term,thousands,5,5,0.3194888178913738
term,todo,5,5,0.3194888178913738
term,transformed,5,5,0.3194888178913738
term,uniquely,5,5,0.3194888178913738
term,uniqueness,5,5,0.3194888178913738
term,useful,5,5,0.3194888178913738
term,variety,5,5,0.3194888178913738
term,vfx,5,5,0.3194888178913738
term,voiceovers,5,5,0.3194888178913738
term,widely,5,5,0.3194888178913738
term,writers,5,5,0.3194888178913738
term,resume,15,4,0.25559105431309903
term,cooking,12,4,0.25559105431309903
term,maintenance,10,4,0.25559105431309903
term,ads,9,4,0.25559105431309903
term,resumes,9,4,0.25559105431309903
term,wallpapers,9,4,0.25559105431309903
term,grids,8,4,0.25559105431309903
term,modifications,8,4,0.25559105431309903
term,nuestro,8,4,0.25559105431309903
term,benefit,7,4,0.25559105431309903
term,comme,7,4,0.25559105431309903
term,compensated,7,4,0.25559105431309903
term,ich,7,4,0.25559105431309903
term,manufactured,7,4,0.25559105431309903
term,modelos,7,4,0.25559105431309903
term,pas,7,4,0.25559105431309903
term,stuff,7,4,0.25559105431309903
term,tiktok,7,4,0.25559105431309903
term,topics,7,4,0.25559105431309903
term,una,7,4,0.25559105431309903
term,universe,7,4,0.25559105431309903
term,automatic,6,4,0.25559105431309903
term,avatar,6,4,0.25559105431309903
term,bot,6,4,0.25559105431309903
term,consists,6,4,0.25559105431309903
term,contracted,6,4,0.25559105431309903
term,den,6,4,0.25559105431309903
term,enabled,6,4,0.25559105431309903
term,guidebook,6,4,0.25559105431309903
term,higher,6,4,0.25559105431309903
term,ilustraciones,6,4,0.25559105431309903
term,jobs,6,4,0.25559105431309903
term,magazine,6,4,0.25559105431309903
term,npcs,6,4,0.25559105431309903
term,opt-in,6,4,0.25559105431309903
term,pack,6,4,0.25559105431309903
term,price,6,4,0.25559105431309903
term,storyboards,6,4,0.25559105431309903
term,supporters,6,4,0.25559105431309903
term,vehicle,6,4,0.25559105431309903
term,vintage,6,4,0.25559105431309903
term,acting,5,4,0.25559105431309903
term,advertising,5,4,0.25559105431309903
term,ai-produced,5,4,0.25559105431309903
term,alone,5,4,0.25559105431309903
term,artificiale,5,4,0.25559105431309903
term,autor,5,4,0.25559105431309903
term,away,5,4,0.25559105431309903
term,beats,5,4,0.25559105431309903
term,belongs,5,4,0.25559105431309903
term,blurbs,5,4,0.25559105431309903
term,brush,5,4,0.25559105431309903
term,candidate,5,4,0.25559105431309903
term,celebrate,5,4,0.25559105431309903
term,charge,5,4,0.25559105431309903
term,creatives,5,4,0.25559105431309903
term,cycle,5,4,0.25559105431309903
term,decorative,5,4,0.25559105431309903
term,demos,5,4,0.25559105431309903
term,director,5,4,0.25559105431309903
term,ein,5,4,0.25559105431309903
term,encounters,5,4,0.25559105431309903
term,exercise,5,4,0.25559105431309903
term,explanatory,5,4,0.25559105431309903
term,hand-painted,5,4,0.25559105431309903
term,improved,5,4,0.25559105431309903
term,inc,5,4,0.25559105431309903
term,inspirational,5,4,0.25559105431309903
term,investment,5,4,0.25559105431309903
term,learned,5,4,0.25559105431309903
term,likely,5,4,0.25559105431309903
term,likeness,5,4,0.25559105431309903
term,lost,5,4,0.25559105431309903
term,mechanism,5,4,0.25559105431309903
term,messaging,5,4,0.25559105431309903
term,mock-ups,5,4,0.25559105431309903
term,monster,5,4,0.25559105431309903
term,monsters,5,4,0.25559105431309903
term,musical,5,4,0.25559105431309903
term,non-ai,5,4,0.25559105431309903
term,outil,5,4,0.25559105431309903
term,paintings,5,4,0.25559105431309903
term,parte,5,4,0.25559105431309903
term,pre-existing,5,4,0.25559105431309903
term,pre-production,5,4,0.25559105431309903
term,predefined,5,4,0.25559105431309903
term,premium,5,4,0.25559105431309903
term,proportions,5,4,0.25559105431309903
term,received,5,4,0.25559105431309903
term,repainted,5,4,0.25559105431309903
term,sentences,5,4,0.25559105431309903
term,sheets,5,4,0.25559105431309903
term,sono,5,4,0.25559105431309903
term,sur,5,4,0.25559105431309903
term,t-shirt,5,4,0.25559105431309903
term,ultimate,5,4,0.25559105431309903
term,werden,5,4,0.25559105431309903
term,wide,5,4,0.25559105431309903
term,world-building,5,4,0.25559105431309903
term,zero,5,4,0.25559105431309903
tool,Leonardo AI,4,4,0.25559105431309903
term,abstract,4,4,0.25559105431309903
term,accelerates,4,4,0.25559105431309903
term,action,4,4,0.25559105431309903
term,actively,4,4,0.25559105431309903
term,adaptation,4,4,0.25559105431309903
term,administrative,4,4,0.25559105431309903
term,adventures,4,4,0.25559105431309903
term,advertisements,4,4,0.25559105431309903
term,agency,4,4,0.25559105431309903
term,agent,4,4,0.25559105431309903
term,aligned,4,4,0.25559105431309903
term,alle,4,4,0.25559105431309903
term,alter,4,4,0.25559105431309903
term,amount,4,4,0.25559105431309903
term,anticipate,4,4,0.25559105431309903
term,appeal,4,4,0.25559105431309903
term,artistry,4,4,0.25559105431309903
term,attention,4,4,0.25559105431309903
term,autonomous,4,4,0.25559105431309903
term,backer,4,4,0.25559105431309903
term,behavioral,4,4,0.25559105431309903
term,benefits,4,4,0.25559105431309903
term,blending,4,4,0.25559105431309903
term,blog,4,4,0.25559105431309903
term,born,4,4,0.25559105431309903
term,bots,4,4,0.25559105431309903
term,brands,4,4,0.25559105431309903
term,bridge,4,4,0.25559105431309903
term,brings,4,4,0.25559105431309903
term,careful,4,4,0.25559105431309903
term,channel,4,4,0.25559105431309903
term,checked,4,4,0.25559105431309903
term,claim,4,4,0.25559105431309903
term,cleanup,4,4,0.25559105431309903
term,collaborator,4,4,0.25559105431309903
term,collaborators,4,4,0.25559105431309903
term,coloring,4,4,0.25559105431309903
term,combined,4,4,0.25559105431309903
term,comments,4,4,0.25559105431309903
term,commission,4,4,0.25559105431309903
term,common,4,4,0.25559105431309903
term,completion,4,4,0.25559105431309903
term,composed,4,4,0.25559105431309903
term,composited,4,4,0.25559105431309903
term,compositing,4,4,0.25559105431309903
term,conduct,4,4,0.25559105431309903
term,confidence,4,4,0.25559105431309903
term,conjunction,4,4,0.25559105431309903
term,constraints,4,4,0.25559105431309903
term,consumers,4,4,0.25559105431309903
term,contenido,4,4,0.25559105431309903
term,contributed,4,4,0.25559105431309903
term,convenient,4,4,0.25559105431309903
term,conversion,4,4,0.25559105431309903
term,converted,4,4,0.25559105431309903
term,cool,4,4,0.25559105431309903
term,creator's,4,4,0.25559105431309903
term,credits,4,4,0.25559105431309903
term,critical,4,4,0.25559105431309903
term,crowdfunding,4,4,0.25559105431309903
term,curate,4,4,0.25559105431309903
term,curation,4,4,0.25559105431309903
term,data-driven,4,4,0.25559105431309903
term,dealing,4,4,0.25559105431309903
term,deeper,4,4,0.25559105431309903
term,delivery,4,4,0.25559105431309903
term,demonstration,4,4,0.25559105431309903
term,descriptive,4,4,0.25559105431309903
term,desktop,4,4,0.25559105431309903
term,diagrams,4,4,0.25559105431309903
term,diligence,4,4,0.25559105431309903
term,directed,4,4,0.25559105431309903
term,displayed,4,4,0.25559105431309903
term,distinctive,4,4,0.25559105431309903
term,divided,4,4,0.25559105431309903
term,dividers,4,4,0.25559105431309903
term,doesn,4,4,0.25559105431309903
term,downloadable,4,4,0.25559105431309903
term,dozens,4,4,0.25559105431309903
term,driven,4,4,0.25559105431309903
term,effect,4,4,0.25559105431309903
term,eine,4,4,0.25559105431309903
term,einwilligung,4,4,0.25559105431309903
term,embracing,4,4,0.25559105431309903
term,encrypted,4,4,0.25559105431309903
term,esta,4,4,0.25559105431309903
term,establish,4,4,0.25559105431309903
term,ethics,4,4,0.25559105431309903
term,eventually,4,4,0.25559105431309903
term,exclusive,4,4,0.25559105431309903
term,expansion,4,4,0.25559105431309903
term,expect,4,4,0.25559105431309903
term,explanation,4,4,0.25559105431309903
term,exploring,4,4,0.25559105431309903
term,extension,4,4,0.25559105431309903
term,extra,4,4,0.25559105431309903
term,face,4,4,0.25559105431309903
term,facilitate,4,4,0.25559105431309903
term,facilitating,4,4,0.25559105431309903
term,faithful,4,4,0.25559105431309903
term,fed,4,4,0.25559105431309903
term,feels,4,4,0.25559105431309903
term,filming,4,4,0.25559105431309903
term,filter,4,4,0.25559105431309903
term,finalizing,4,4,0.25559105431309903
term,firmly,4,4,0.25559105431309903
term,fix,4,4,0.25559105431309903
term,focuses,4,4,0.25559105431309903
term,functioning,4,4,0.25559105431309903
term,gather,4,4,0.25559105431309903
term,gdpr,4,4,0.25559105431309903
term,generations,4,4,0.25559105431309903
term,getting,4,4,0.25559105431309903
term,got,4,4,0.25559105431309903
term,greek,4,4,0.25559105431309903
term,grounded,4,4,0.25559105431309903
term,group,4,4,0.25559105431309903
term,half,4,4,0.25559105431309903
term,hand-crafted,4,4,0.25559105431309903
term,harmony,4,4,0.25559105431309903
term,hiring,4,4,0.25559105431309903
term,honest,4,4,0.25559105431309903
term,human-narrated,4,4,0.25559105431309903
term,human-written,4,4,0.25559105431309903
term,hundreds,4,4,0.25559105431309903
term,ice,4,4,0.25559105431309903
term,illustrated,4,4,0.25559105431309903
term,importance,4,4,0.25559105431309903
term,improvements,4,4,0.25559105431309903
term,inclusion,4,4,0.25559105431309903
term,inconsistencies,4,4,0.25559105431309903
term,increased,4,4,0.25559105431309903
term,indesign,4,4,0.25559105431309903
term,influence,4,4,0.25559105431309903
term,infringing,4,4,0.25559105431309903
term,infuse,4,4,0.25559105431309903
term,inspire,4,4,0.25559105431309903
term,instance,4,4,0.25559105431309903
term,instrument,4,4,0.25559105431309903
term,integrations,4,4,0.25559105431309903
term,intro,4,4,0.25559105431309903
term,introductory,4,4,0.25559105431309903
term,join,4,4,0.25559105431309903
term,keine,4,4,0.25559105431309903
term,kit,4,4,0.25559105431309903
term,knowingly,4,4,0.25559105431309903
term,layers,4,4,0.25559105431309903
term,leading,4,4,0.25559105431309903
term,led,4,4,0.25559105431309903
term,lich,4,4,0.25559105431309903
term,logistics,4,4,0.25559105431309903
term,maintained,4,4,0.25559105431309903
term,math,4,4,0.25559105431309903
term,maybe,4,4,0.25559105431309903
term,meant,4,4,0.25559105431309903
term,measures,4,4,0.25559105431309903
term,mentioned,4,4,0.25559105431309903
term,meta,4,4,0.25559105431309903
term,mir,4,4,0.25559105431309903
term,modifying,4,4,0.25559105431309903
term,modules,4,4,0.25559105431309903
term,moments,4,4,0.25559105431309903
term,money,4,4,0.25559105431309903
term,monthly,4,4,0.25559105431309903
term,months,4,4,0.25559105431309903
term,multiplayer,4,4,0.25559105431309903
term,mythology,4,4,0.25559105431309903
term,named,4,4,0.25559105431309903
term,narratives,4,4,0.25559105431309903
term,nevertheless,4,4,0.25559105431309903
term,nicht,4,4,0.25559105431309903
term,object,4,4,0.25559105431309903
term,occasionally,4,4,0.25559105431309903
term,older,4,4,0.25559105431309903
term,operates,4,4,0.25559105431309903
term,option,4,4,0.25559105431309903
term,organizational,4,4,0.25559105431309903
term,outdoor,4,4,0.25559105431309903
term,owns,4,4,0.25559105431309903
term,panels,4,4,0.25559105431309903
term,parameters,4,4,0.25559105431309903
term,particular,4,4,0.25559105431309903
term,pedagogical,4,4,0.25559105431309903
term,performed,4,4,0.25559105431309903
term,permits,4,4,0.25559105431309903
term,personalize,4,4,0.25559105431309903
term,phrasing,4,4,0.25559105431309903
term,pin-ups,4,4,0.25559105431309903
term,planned,4,4,0.25559105431309903
term,poor,4,4,0.25559105431309903
term,poses,4,4,0.25559105431309903
term,post-processing,4,4,0.25559105431309903
term,preserving,4,4,0.25559105431309903
term,principle,4,4,0.25559105431309903
term,principles,4,4,0.25559105431309903
term,prioritizes,4,4,0.25559105431309903
term,priority,4,4,0.25559105431309903
term,problems,4,4,0.25559105431309903
term,procreate,4,4,0.25559105431309903
term,product's,4,4,0.25559105431309903
term,prompted,4,4,0.25559105431309903
term,prompting,4,4,0.25559105431309903
term,publish,4,4,0.25559105431309903
term,purchase,4,4,0.25559105431309903
term,pure,4,4,0.25559105431309903
term,push,4,4,0.25559105431309903
term,puzzle,4,4,0.25559105431309903
term,recording,4,4,0.25559105431309903
term,records,4,4,0.25559105431309903
term,recreate,4,4,0.25559105431309903
term,reflections,4,4,0.25559105431309903
term,regardless,4,4,0.25559105431309903
term,regular,4,4,0.25559105431309903
term,reliability,4,4,0.25559105431309903
term,remix,4,4,0.25559105431309903
term,remove,4,4,0.25559105431309903
term,render,4,4,0.25559105431309903
term,repetitive,4,4,0.25559105431309903
term,replicating,4,4,0.25559105431309903
term,representations,4,4,0.25559105431309903
term,represents,4,4,0.25559105431309903
term,reproduced,4,4,0.25559105431309903
term,requested,4,4,0.25559105431309903
term,requests,4,4,0.25559105431309903
term,resolution,4,4,0.25559105431309903
term,resonant,4,4,0.25559105431309903
term,resource,4,4,0.25559105431309903
term,respectful,4,4,0.25559105431309903
term,responsibility,4,4,0.25559105431309903
term,reverse,4,4,0.25559105431309903
term,rewrite,4,4,0.25559105431309903
term,risk,4,4,0.25559105431309903
term,rotoscoping,4,4,0.25559105431309903
term,sale,4,4,0.25559105431309903
term,sales,4,4,0.25559105431309903
term,scans,4,4,0.25559105431309903
term,science,4,4,0.25559105431309903
term,secured,4,4,0.25559105431309903
term,selectively,4,4,0.25559105431309903
term,sensitive,4,4,0.25559105431309903
term,sensor,4,4,0.25559105431309903
term,separate,4,4,0.25559105431309903
term,sessions,4,4,0.25559105431309903
term,shipping,4,4,0.25559105431309903
term,shopping,4,4,0.25559105431309903
term,showcasing,4,4,0.25559105431309903
term,signals,4,4,0.25559105431309903
term,sites,4,4,0.25559105431309903
term,specialized,4,4,0.25559105431309903
term,stands,4,4,0.25559105431309903
term,statistics,4,4,0.25559105431309903
term,stop,4,4,0.25559105431309903
term,store,4,4,0.25559105431309903
term,storyboarding,4,4,0.25559105431309903
term,streamlining,4,4,0.25559105431309903
term,strive,4,4,0.25559105431309903
term,structures,4,4,0.25559105431309903
term,student,4,4,0.25559105431309903
term,styling,4,4,0.25559105431309903
term,stylistic,4,4,0.25559105431309903
term,successful,4,4,0.25559105431309903
term,supply,4,4,0.25559105431309903
term,surface,4,4,0.25559105431309903
term,synthesis,4,4,0.25559105431309903
term,tailor,4,4,0.25559105431309903
term,talent,4,4,0.25559105431309903
term,talking,4,4,0.25559105431309903
term,telling,4,4,0.25559105431309903
term,testament,4,4,0.25559105431309903
term,textual,4,4,0.25559105431309903
term,thematic,4,4,0.25559105431309903
term,thus,4,4,0.25559105431309903
term,timelines,4,4,0.25559105431309903
term,tout,4,4,0.25559105431309903
term,toward,4,4,0.25559105431309903
term,trainers,4,4,0.25559105431309903
term,translating,4,4,0.25559105431309903
